index,label,tweet
2010,1,"Azealia Banks call Iggy ""Igloo Australian""...WOOOW an incredible rapper diss another one "
388,1,"@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great "
640,1, :-|Gifted by the God|Improved with Skills| #KarmicThought #WiseWord
477,0,Just entered the @bbcstrictly competition for tickets to the final! Fingers crossed @theandrewe
1218,0,"your delusion that people are being killed ""cuz Obama black"" is the myth @RBRNetwork1 @JonJayGroden @Anan_VII @JoeHilgerman @1_Free_Man"
1791,1,Fuse blown in the media room! Too much hallway vacuuming. Chaos about to break loose. #CanCup 
796,0,then there's this @HotNostrilsrFun @Rapmonster @RBRNetwork1 @officialgumby @OrionSLU http://t.co/CwaAYwUwGl
1816,1,"Math presentation, ap history test, ap science test, and whatever the hell we're doing in Asgill... Today should be fun! "
3270,0,😂😂 I'll let you and BB know how I get on xx
3757,1,Nothing says welcome to home better than this. #wemissedyoutoo  http://t.co/TFidx55N3L
752,1,"I think my friend just sent @FrankieBallard a snapchat of me drinkin water, cuz she's fun like that #sarcasm #rehydratewhenyadehydrate #brat"
208,0,@BFBulletin if @tiggr_ exclude BF3 maps from the poll... I am going to RIOT!! I really want Seine Crossing back 😭 😭|I would pay for it!!
1002,0,unless he's changed @laurarubin7 @Gumlegs @TheLexZane @jerryjizzum753 @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII
2981,1,Morning cry session with my roomie. Today's going to be a great day. 
255,1,My solo costume so far is Charcoal Grey Bottoms.... making some real progress. 
3582,0,Being average will only get you average results.
3641,1,Thank you Aidyn and Adele for getting me sick. 
3120,0,Going to my class #fuckyou important
2360,1,Can't wait for the #facup 3rd draw 
2791,0,"Looking for @Stratoscale practitioners... Anyone out there, or recommendations?"
3519,0,AHHH WINNER AND EPIK HIGH. #2014MAMA
2262,0,"Rush rush rush, all done and then POW, a football through the window.#glasseverywhere #boyswillbeboys"
2118,1,Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject... http://t.co/Wg8DSZD06G
729,0,#not insured
994,0,Saturday selfies miss you guys @ellakcx @taracasey13 jessica101xxx mark8 😘😘😘😘kiss each and one... http://t.co/9tG4rKuYNj
451,0,"@TehnDiamond Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,"
452,0,#Arizona #Court #Of #Appeals #Decides  #To #Retry #Milke: Thursday the Arizona Court of Appeals ordered a lower... http://t.co/FfXzPEAEtM
346,1,@DrunkVinodMehta isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence 
1898,1,How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple 
3442,0,thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
1167,1,Dentists oh the joy
2189,1,"@JamaicaVaper @Hifistud @OutFrontCNN @CNN This has been my point all along, that TC is proving to be #ecigs best advertiser to teens. "
104,0,I don't even have progress on my thesis tas preparations for our event this thursday 😩
2,1,"Just walked in to #Starbucks and asked for a ""tall blonde"" Hahahaha #irony"
2072,1,Today should be fun 
1407,1,Thanks @garrynewman for taking down http://t.co/Putii8Waue <3 We all love you for this <3 
3553,1,Absolutely great having no lesson from half 10 until half 3 today  #zzzz
240,1,last day of classes #trill except finals whoop 
2431,0,I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right
3176,0,Listen to Paranard  #my mix by polosweets #np on #SoundCloud https://t.co/pm9WKrWqZo
721,0,Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans... http://t.co/JFPPE1PMsP
3639,1,@AlWashingnutt Yeah...me too!!!!! !! x
3615,0,big up @lorenz__daley 4 ur post When cunts run through your photos😒 #its#a#struggle#its#a#problem check da n... http://t.co/yhnuWmFlmE
594,1,"~I'm not closed-minded, I'm just dogmatic~ #sarcasm #contradictions"
134,0,#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9
3520,1,love being able to be comfortable in my own room😃👍 
3608,0,#Oil #plunges 3 #percent to #new #five-#year #lows #after #bearish #IEA #outlook. http://t.co/tvMIOkXZUf via @reuters
471,0,"@Abelv03 @KWAPT A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking."
1242,1,"@Johnnyebs06 oh joy, now i get to have even more of them in my living room!  #putyourtoysaway #badboyfriend"
484,1,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm
554,0,"Mike Smith and Brian Hoyer walk into a bar. They sit down and at the same time say ""I told you it wasn't all my fault"" #Coyotes #Browns"
2390,1,"Yep, true patriots all.  http://t.co/lAZTLMA2Ho"
2648,0,I need my own pillow to fall asleep mymalsh
1098,0,@koadmedia how many championships? You trying to say that makes him worth more than Saban?
2218,0,@mobyhump :)) thank you so much. Such a generous display of kindness from your side.
233,1,@GazzaDowns I actually think he needs to use the youngsters in this reincarnation #irony
88,1,@LadySandersfarm: Garner protesters chant 'F*ck Fox News' despite Fox agreeing with them http://t.co/GWIS4hZAI6 #EricGarner #Irony
1364,0,"Video: By @sororitypups ""@dipmagazine #wifeyseries Drops Today, with #covermodels @erickaajanae and... http://t.co/ir1K325lOz"
1330,0,@tumblrthings: don't say anything... just retweet it https://t.co/9ovHj1YzFp @Lloydgallagher3 @bigtant1986 @Boydie1990
323,0,@ParkzTheDon @Neilby70 Johny UR cracking me up on Facebook chatting up my mate 😆😆😆
302,1,@ChristianCaple Gotta love those racially based awards! #not
60,0,Why does my tongue feel it necessary to try and touch the high speed tool my dentist has put in my mouth?
62,1,Loooovvveeeeeee when my phone gets wiped -.- #not
1722,1,"People these days are so loving, accepting, and nonjudgmental. It's great. "
3045,1,Cool. 
191,1,@Wallace17_daKid Way to lay out yesterday and put it all on the line #GoodLeader #Sarcasm
481,1,It's snowing in Chicago #whitechristmas #not
2139,0,H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS
139,1,"A 'republican move' which will 'effectively rob the royals'. Kate's spending 32k on1meal, who is being robbed? #irony http://t.co/OTbeWggbTJ"
128,0,@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.
3216,1,Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally  http://t.co/7IVCcRPO6J
638,1,"#Irony: ""The elections are not over zero VAT, but about whether there will be a Zionist or extremist country here"". http://t.co/SxRoXLVspP"
3383,1,I'm really talkative at night but no one is up to talk 
2228,1,"Still up at 4 , work at 11 is gonna be prime "
54,1,Been at the ER now since 10... #yay #not
253,1,True  http://t.co/38hrutRf0r
2165,0,go subscribe @BoutItMen on youtube https://t.co/w0lhyDAexl for good music
175,1,Just paid $2.59 for gas! #ThanksObama #sarcasm
971,0,@AYJamal_ wesay Yar her date was good 😉 I guess she(in first meeting)wanted to b seen with a girl or smth(in hindsight I found her mashkook)
1987,0,@craigavonc left out blue bin as per calendar but not lifted. Checked your website and it indicates green bin  happy
1119,1, - Road safety campaign donkey killed by car http://t.co/hnWYc5jp13
2438,0,But it's time to face the truth... I will never be with you
3382,1,Saying No to Them is the first way you say yes to yourself. 
2536,1,..what a great start to my day 
389,0,@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3
2240,0,@SR_Duncan I think you should go get checked out
1883,0, #adanisJet lol @kapsology: Irony committed suicide jumping from Adani's jet! #LoveJihad & #Gharwapsi orphaned! http://t.co/SmP0QQfHdD
2415,1,Wishing my relationship was that real 
258,0,@sammiecurtis_ me and you are the only ones that love it 😆🎅🎉🎶
2755,0,"I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor."
1927,0,Too blessed to be stressed. So hype for next year! #HAILSTATE http://t.co/F80bfGO5vp
126,0,Sad that when someone drinks they treat you like shit and won't talk to you.
625,1,"I guess Paul didn't have buns, hon. #EatenAlive #not @Discovery"
3471,0,To be honest the tide was high at the beaches in #lagos and it got higher as the night crept up http://t.co/gkwKJvTrku
588,1,A romantic candlelit dinner for two would cost less if you switched the lights on -  ESKOM pic from the 1990's http://t.co/cxnIdmB3qn
737,0,How were your #holidays? We'd love to hear all about them!
1293,1,Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed!  #beforeCoffee http://t.co/Cm1UldR6d5
1805,1,Just got the message I need to start working at another location. Brilliant!  now rushing towards second location. Oh god I hate Mondays
937,1,The whole world can never get me on my level 
1339,1,It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark 
2423,0,"yup, amazing how that is, isnt it? @AcePraline @TheLexZane @Eppic_Barz"
198,0,@RedFMIndia @SunburnFestival |Answer 2- More than 150 artists |#WinSunburnPasses
873,1,Isn't it great to sleep 5 hours and feel like a million bucks?  #gettingold
2704,0,I'll do it tomorrow is a dangerous way to live
157,1,Spending the majority of my day in and out of the doctor has been awesome. #sarcasm
3642,0,@lids4hats lids sucks officially! Will not use again good
3425,0,@MCF72 Duly noted ;p ;p ;p
3762,1,It's the most wonderful time of the fiscal year :(|
837,1,"decided to do a really fun thing, left myself 15 hours to sit an exam and write 3 x min. 1000 word essays "
1121,0,Every story has an end.. but in life every Ending ia just a new Begining. #quoteoftheday #lifequotes
2550,1,Oh this will end well.  RT @JonathanCohn: Military-Style Tech Finds Way Into School District Safety Measures http://t.co/uGFWTCZlVK
444,0,Oregon marching band playing @steveaustinBSR music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015
418,0,Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question http://t.co/JCowWkMNQH #BlogTalkRadio
2365,1,I don't wanna hate religious people. Cos i am one of them. I'm so religious in music. #ahaa 
671,1,@mfouesneau It's so the speaker remembers their talk's over. Otherwise how would they know? #sarcasm
69,1,I asked God to protect me from my enemies .. shortly after I started losing friends 😳💯  or #naah
90,1,The #Irony of playing this song on my way to #work |#NoMoney #PartTimeCooks blackmossptc thanks for... http://t.co/n9b7T2Xj84
3824,1,"Obama whisked away to hospital, diagnosed with acid reflux  http://t.co/42WQQVHBau -Wow, that's some real news. "
1826,0,"Read at http://t.co/HbeAb2hklW the news '#Media #Struggle #to #Save #Obama,  #the #Country'"
1151,0,Kisses to you bc you lose wisdom today.....from your mouth  #clever lol I love you text me when you're able 😜 http://t.co/2ml2lE76Gc
3168,0,That moment when you want to break someones fingers😡😡😡😡😡
5,1,So much #sarcasm at work mate 10/10 #boring 100% #dead mate full on #shit absolutely #sleeping mate can't handle the #sarcasm
3269,0,What a difference 4 years makes #bestfriends  #changed #one #bit @lauratownx http://t.co/slHNHmNoxH
404,0,"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your... http://t.co/ojFVxXxilw"
1329,0,> @CleartalkingCom Google Drive Review http://t.co/aqd6oRJ0Wb
610,0,@naomiwgrossman You blew my mind on #AHSFREAKSHOW You're brilliant.
2063,1,The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet. 
3335,0,"HELLO Sunday! BY THE WAY IT'S December 28, 2014 at 02:15PM! (just a random information)"
3005,1,Who ever thought moving in the middle of December would be so peaceful? 
1021,0,Count the scars on your soul
736,1,thanks for clearing everything up Koenig  #serialbrady
1014,1,@Ms_Mac4 I need a new job so I can read books again. I miss reading. Being an English teacher really gets in the way of reading. 
576,1,"Someone took my lucky hat today, yay, isn't that fun... #sarcasm #IhopeIGetItBack"
223,1,@dsobek No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm
668,0,Last night watch for 2014!! That deserves ??'r breakfast dram. @Bowmore 17yr from @ADRattrayWhisky #scotch #Islay http://t.co/69ROwqkilU
3656,0,"@DEvanAltman Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal?"
3117,0,@DeformedCircus I try to imagine. it's confusing.
1023,1,"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage? "
1497,0, a bad idea! http://t.co/WU41rVVVjw
1584,1,@ZozeeBo:The stuff press write about it literally ridiculous!Would it be harsh to point out the lack of literacy here? #ghostwriter 
2126,1,"@westendproducer @WhatsOnStage In a musical, the music department is quite unimportant.  #umitsaMUSICAL"
2588,0,"@iampjcurtis add some ""Your Baby Can Read"" DVDs...ya know...just in case lol😏"
962,1,"@NBCSportsRoc: Arizona Coyotes forge deal with BMW http://t.co/s7ZhDHk5li But, relocation!!! "
235,0,"Gotta go out with him and the third,forth,fifth...wheels.| #WinterThought"
168,0,@SincerelyTumblr: One day I want to travel with my bestfriend 🌏✈️ http://t.co/AXD3Ax5qC1 DONE DID TRAVELED DA WORLD!! @Bethanycsmithh ❤️
3369,1,"I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town  , work Xmas do #joy "
449,0,Urban Glam High Heel Earrings $7|Leave email for invoice http://t.co/SeRfVp5XZf
3289,0,"YOU>@RBRNetwork1< DO NOT represent ALL blacks in fact, most reject you @Anan_VII @JoeHilgerman @1_Free_Man @ABPT_Rocket"
2328,0,All I can say is I'm lucky.
111,1,Can you write your name on a paper and take a picture ... — I can but I'm busy answering this question oh...  http://t.co/hRysVyLpBI
27,1,"If you wanna look like a badass, have drama on social media #not"
3719,0,@MehrTarar Thei rights to protest ends where my fundamental rights begin. They cannot take my right of earning livelihood and free movement.
2311,1,Love feeling like I've been lied to.  #dontwanttobehere
2597,0,"Pepe's hair RT @Tife__: Palacio's hair...""@bombguy95: Ronaldo hair..""@Ms_Nini_: Messy hair ♥"""
1563,1,@bophiesurch SHE SHOWED YOU! 
2874,0,Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.
807,1,Since when did train fare get so expensive?? Jesus! Might aswell of drove.... Shame I'm drinking 
763,1,"Lol, who throws middle fingers up in pictures anymore? Oh, you're bad. "
2994,0,@KeirSimmons  another Bush in the Whitehouse.
3274,0,"@ja3 depends who you mean by ""you"" cause everyone is different"
832,0,"@UoCDisSupp @DuchenneNow @ActionDuchenne @Duchenne_Heroes I'm off to visit great-nephew very ill, only 20  fair"
43,1,Planning a vacation instead of studying.... My priorities are in line. #NOT
3076,1,So you think anime is for kids... Tell me again how many times you have seen Frozen #anime #is  #for #kids #Frozen
332,0,dayumm!! chtis brown is ma maaayuun!!😂😂😂 http://t.co/DNgdZhBKuH
2195,1,Lunch today. #fakelobster #lifestyleoftherichandfamous  #worldofswede http://t.co/a2ix7q4emC
2498,1,"Grandma's coming over, yay money. #lol #kidding "
2684,1,@117_Wolf @TheNelsconey @kenjitillman @OriginalSlumdog @TruthInsider @UE_Gaming @JVB @Danielsmile 9 Followers and now he's relevant? 
571,1,"My entire career has been devoted to being a BOSS in beating corruption, but I get beat in a corrupt election #Irony #SoCloseTilden #1Vote"
119,1,What a joke. Thanks for the detailed response and communication with your customers.  @AskPlayStation @PlayStation
297,1,I love getting up at 4 30 so I can wait on other ppl! #sarcasm
1249,0,First nigga to grab it from behind No homo
2304,0,"@Matt_Mason12 @Dan_Fox13 hahaha good 1, you might own a stadium then rather than the local council ;)"
608,1,Christmas shopping on 2hrs sleep is going to be fun!!!!! 
909,0,Photo: #Say it loud say it #proud! #Nope #never!  a quitter and will never #be... #always #winning even... http://t.co/CW8qeDU7NJ
894,1,"Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics. "
1359,1,For 9 grand a year we definitely get all of the information we need in this practical class 
1838,0,@TeamWadiCamacho @wadicamacho Even better let's see if Wadi Camacho man's up and fights @JamieOneball 
422,0,It #has  been #seen www.monstermmorpg. com since. parados by #MonsterMMORPG #bean
2505,1,"Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast! "
26,1,@LukeLPearson hmm... let me think about that #sarcasm
2578,1,Love the trust i get from people 👌 
3473,0,My favorite new app is Chicago's Comedy Scene (CCS_Radio). You should check it out. #Chicago #Comedy
958,0,If someone could come give me a massage that would be gr8
3599,1,@MrOzAtheist Presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions. 
2303,1,Always fun when buses don't turn up! It's my favorite waiting outside in the freezing cold for them for like half an hour 😏 
227,0,Off to a slow start this morning . 😩
483,0,"Oh Oh mum is #not #going to be #pleased #littletike http://t.co/5Q01FsYjCW"""
1587,1,@Kennyade92 @RC1023FM there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of
3589,0,"@Lucyrugbychick I think thats what made me confused, I was too dazed"
1061,0,#Patriots #report #card: #Grades  #half bad: Tom Brady throws under pressure in the 2nd quarter during Sundays http://t.co/lzdBh8iHC4
2214,0,@jpanimages Is it on display at any given time at Ryerson?
2175,0,Always forget how good the F.E.A.R is by Ian Brown 🎧 #singingoutloud #TUNE
2565,0,"@TraceyJRobbins @jrf_uk The link says ""The requested page could not be found.""||Was the  intentional?"
2694,0,"@Matt_Mason12 we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,doesn't pick his runner up!"
3003,0,@MrJamesFortune I didn't know the severity of what you were charged with. I just read it on the Internet. Praying for you & your wife.
3510,1,The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny  http://t.co/vZanL412f0
180,0,@dirtydeathdog Can't wait to play the #BFHardline Beta with you XD #Epic
2034,1,@Crystal_SWI it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it. 
2645,1,"managing to fall flat on my face up the library stairs, has just made it to the top of  my list of proudest student moments "
193,1,Amar Singh gives A+ rating to the Modi govt but Arun #Shourie says more is said than done in present govt #Irony #Politics
2125,0,@kimoen_peter  ___ I love that Song <3
3785,0,Marked as to-read: Becassine Pendant La Grande Guerre by Caumery https://t.co/4GCuVYuXox
2942,1,"@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted "
1414,0,@rbr07 @TonyBarretTimes indeed two people from the opposite political divide not slinging insults. What is twitter coming to 
309,0,"Song of the Day: ""Love Like Winter"" - A Fire Inside."
1180,1,#bitch #bitchy #badass #lol #laughing #jokes   #funtime #funny #fun #ecards... http://t.co/9di1xjv9uk
2103,1,"@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family "
3292,0,@McDonaldsUK how do I give feedback on some food I've just.  happy
2077,1,@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! 
1760,1,Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow  #ThisIsMiserable
701,0,Ummm can I please have @KipMooreMusic for Christmas?! Dang he looks great tonight. Why did I not go to this thing tonight?
3297,0,"@JenniferAldredx yeah I did, because it didn't show the convo and stuff, was gonna text it you but NO :)"
3791,0,I've honestly never even watched A Christmas Story. I've only seen random parts.
257,1,...but then it started itself and made the Windows noise. So starts this exciting day of mine...! 
3426,1,Great way to start of the day 
3352,1,Dont you just love Captchas? 
3178,0,Fuck pure clothes though!!!  spoiled just blessed💪
2484,1,Babysitting is what I like to do on a Saturday 😒 
645,1,I love it when people try to tell me that Oakland is so much easier than other schools ?? #not
182,1,When you're sick and you feel bad for your cells cause they're fighting hard for you. #blessed #appreciative #sarcasm #kinda
1123,0,Abraham was actually from modern day Iraq (Ur of the Chaldea) @TimOwensby @ILOVEBLACKMEN01
503,0,So glad to be off work
429,0,#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT: http://t.co/t4r61YQf6t http://t.co/UIsU74KGLV
1079,1,I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant.. #ha 
3336,0,@mathowie watch 1 & 2 and then watch 3 another time
1631,1, - the true definition - #Iran hosting a conference against extremist! http://t.co/BT5UJR1Cpa
2799,1,"@HoodCertified Hey, now. Her profile says ""I Heart Jesus"" so she can't be all bad.  @FOXDeportes @ErikaReidt"
3078,1,So fucking excited to be the 5th wheel for another New Year's Eve!!!! Can't blame anybody but myself for being super picky re: men 
3429,1,Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad |#Usman http://t.co/yRHonio84x
1527,0,@LouiseRosalia I'm good at banter... 😂😂😂
3313,0,New England (-11.5) over New York Jets; Pittsburgh (-2.5) over Kansas City; Carolina (-4) over Cleveland.
678,0,Lol my mom can't text and talk at the same time ??
2968,1,"Well done @Conservatives, you're doing a great job  ""@SkyNews: A&E Waiting Times Worst Since Records Began http://t.co/bKkeZqtEuL"""
1703,0,@NiteshpandeyG @AamAadmiParty hahaha u talk abt policies..just check delhi dialogue page..are u from another gola lol
3030,0,"Clovis Cartoon, Tuesday, December 09, 2014 http://t.co/iJMbPmOwVL #jamaicaobserverandroidapp via @JamaicaObserver. a real McCoy"
2879,1,#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming   http://t.co/WothDOXXeM
547,0,My body refuses to sleep. #fucccck
481,1,Shakespeare is great  🙅🔫
1938,1,"@outsilver87 @LasVegasCapper Ya, because if history has told us anything, it's that betting on sports is a GREAT way to make money! "
3144,1,"@JCCFCanada claims the man was peaceful, when he was violating HR of orientation.  making a free speech argument over an HR issue."
3716,1,So happy i havent gone to bed yet 
1519,1,"I'm seeing #catfish while I search for a #fishsitter for my #goldfish, #LoveLife "
1145,1,"sorry for being female, I didn't mean to interrupt your perfect little man-world. 😒 "
3043,0,"We need a #Democracy  #CoPocracy!!! #Police, #MorningJoe! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner"
629,1,Most of us didn't focus in the #ADHD lecture. |.|#irony
2132,1,"I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win "
2433,1,"finally going to bed, definitely looking forward to waking up in 5 1/2 hours. 👍 "
22,1,The definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in.
329,1,@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. 
2621,1,Sipping a chicken Cuppa soup and watching #Jezza how exciting 
3207,1,7 am. Pilates Now I get to go home and get ready for work! AMAZING! 
51,1,Rangers league game with Alloa moved because of the Petrofac Cup final in April... #irony
2313,0,Boooooom 2 goals in 2 minutes !!!! #ThatsArsenal 4 you
603,0,"@KmbSmile @MyLittleBloggie when did you get so cynical, Karna!?!?"
353,0,@theandrewe in hereford but can't leave bambino alone!
539,0,"Don't think for a second I'm out to drown your memory, you ain't worth the whiskey"
276,1,Remember that one time I worked both jobs while sick and it didnt suck at all... #sarcasm #notworthit
511,1,"Where is the promise of ""peace on earth"" in this? ""Lord, Thy Kingdom come, Thy will be done."" http://t.co/sSYoNx0IAo #Advent #terror #irony"
686,0,So baffled that WWE wrestling is still as popular as it is. All my friends went to the show in DC. I stopped watching like 12 years ago!
2088,0,Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters
3826,0,Another one of our support vehicles modified for Iceland service. #Bigfoot #LANDROVER http://t.co/NRXO4gFG6E
933,1,It's been a great week for dictators.  Congrats North Korea and Cuba. 
2291,0,@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind 
712,0,Video: #im#not#the#only#one#you#think#im#crazy# ahhhhhh http://t.co/uzznJHKepA
3367,1,A maths tutorial is exactly what I need right now  #lol #struggle #uni
2792,0,http://t.co/QLzEP7GbWJ #FLOOD OF #NOAH #HovindTheory #ICEAGE #Bible #Church #Christians #Jews #tcot #... http://t.co/VKqZgYGo2O
2867,0,"@ohmaddiie: @SooFunnyPost: do you ever wonder http://t.co/x7RBgH13ZK""🙌🙌""this is some shit you would think of @juiccyy_j 😂"
1333,1,"Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike.  http://t.co/dqMSB5JVHG"
1093,0,"When someone on a conference call talks about ""housekeeping items"". Grrr."
3147,0,Hanging out with my niece all day 😂😜 jokes
3405,0,"Listening to Tron:Legacy album while cleaning, makes you feel like you can clean the world."
82,0,@guntrust http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @ https://t.co/cpJZkEgNe7
2628,0,I believe it is about #indoctrination &  religious indoctrination either; but indoctrination into the future groups of #Lefties.
719,1,@coreybking thanks for the spoiler!!!! #not
3301,1,@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development 
360,0,Has @CNN @donlemon shown up to speak with #ZemirBegic family yet?
1095,1,saturday class wee 
3172,1,Online shopping with no credit card ☺  #Umm.. #JustBrowsing ☺
517,1,Best Christmas Eve news: I have a half sister. ???? #sarcasm #thanksdad
1221,1,@cringetalk @geob157 ^^^^ IMAGINE THAT? Never would have guessed 
2947,0,Happened in my culture competency class...I couldn't continue to argue with ignorance  <- my face in class http://t.co/IAjhIxSObb
2670,1,It's funny how you can sit for 15minutes And not be noticed.  #MTVStars Taylor Swift
165,1,work Wednesday-Sunday .. #yay #not #moneytho ????????
967,1,She did two marijuanas and look what happened. Don't #LegalizeIt. #Merica () http://t.co/oHxBNeKEqT
1253,1,Working on Boxing Day is so fun 
762,1,"Here's an ""It's cold and I had to scrape windows so I'm sad"" selfie...gotta love living that hotel life  http://t.co/ibBzS3ELQC"
1964,0,"O_o ummm...so, like?? ||RT""@Redskins: From our family to yours, have a safe and #HappyThanksgiving http://t.co/LUeMYFptnh"""
1477,1,Coin ! WatcherOnAWall: Anyone else find it sad that we have to remind Conservative Republicans that Torture is wrong? #TortureReport ...
2760,1,Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity. 
3273,1,#Fact: #StarTrek adult onesie meets clothing requirements 4 Walmart employee. Just put on yr vest & a smile.  http://t.co/2RhG2iJjNB
94,0,"Apparently my youth group thinks ""Are you kidding me?"" is my default expression--or ""nomal face."" #areyoukiddingme http://t.co/dBARs2XXTa"
1071,1,"I love math, I'm so amped for my final like 7 hours from now. I hardly studied for it. #IBeenDoingIntegralsSinceThe5thGrade  😄😜😂😣😰😫😖"
3146,1,I love waking up and not being able to sleep anymore :) 
3059,1,@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.
2258,0,@telur_o_telur after I went to Europe
730,0,If this year wld be filled w all these rainy days it wont be so cool a cool way to start e year
3604,0,"As Lamar Entertainment, putting more money in than I'm making, #tbt  having the right team... http://t.co/jZfrSfXSbo"
683,0,@lilybird @lindasays do you wanna cry? That's how you cry. Omg
40,1,Physical therapy at 8 am is just what I want to be doing with my Friday  #iwanttosleep
3002,1,The routine texting irks my nerves the most but I guess it's the thought that count  #needAnewRoutine
211,1,"Yea, yea that's logical. "
642,1,@dohanews they can use white/maroon xmas trees :) 
2340,0,@GG_Studio:Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive😊
73,1,itsfunny bc people think im quiet|but im just listening toeveryones convos|and figuring out ur weaknesses|todestroy u later in life #sarcasm
467,0,@Margoandhow @imalexbeamyrnot spawn of Larry Ellison aka World's Worst Human
3440,1,@Tchengg @ShareThis but she was white!.IOW guilty of racism by fact of skin color.#Ferguson taught me that. 
2408,0,http://t.co/VNPJoS2ACk #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes!
1880,0,@RabbiJason @JewishNewsDet By definition placing money on the outcome of anything is gambling! Choosing to deny this is self delusion
156,1,Watching Alison Jackson's portfolio of work #eurobest2014 seems she's cracked it. Celebrity + stunt = #viral #sarcasm
1744,0," is not lost. @RehamKhan1 @ShireenMazari1  @ArifAlvi http://t.co/NVseI8XEN4"""
1025,1,36 hours no food no drink going strong  #givemeabrew 🙏😭☕
375,0,"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally.."
1968,1,internet got me like 😩 #stillalive  http://t.co/q7cK7aQnQZ
3723,1,I'm not in enough dance practice whatsapp groups yet. #december #winter #weddingseason 
